#Variables:
#tasmax_CCSM4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2G_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_NorESM1-M_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K)"
""
yyyy-mm-dd,tasmax_CCSM4_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2G_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_NorESM1-M_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K)
2088-01-05,287.344604,276.371124,281.969971,274.425385,275.456512,278.376556,281.238770,281.238770,281.238770,281.238770
2088-01-06,287.184814,279.717926,284.902832,273.308868,274.729401,278.389008,281.302673,281.302673,281.302673,281.302673
2088-01-07,286.876862,282.987183,282.989380,271.301453,273.924591,278.414246,280.700287,280.700287,280.700287,280.700287
2088-01-08,287.650391,283.163788,280.631287,271.465881,270.241516,280.265472,280.251129,280.251129,280.251129,280.251129
2088-01-09,287.194458,280.781097,280.998444,274.716339,271.819489,279.604675,281.349701,281.349701,281.349701,281.349701
2088-01-10,283.729797,279.162933,281.484497,274.054688,275.689636,278.929199,281.560425,281.560425,281.560425,281.560425
2088-01-11,282.009521,281.926208,281.477448,277.966797,280.539062,278.387970,282.890381,282.890381,282.890381,282.890381
2088-01-12,281.487427,280.928741,280.501556,279.642395,280.313293,281.801361,282.480469,282.480469,282.480469,282.480469
2088-01-13,287.367462,279.854584,280.458405,283.698395,280.372314,278.808075,284.006653,284.006653,284.006653,284.006653
2088-01-14,286.347290,274.384338,276.334106,287.070099,279.925629,278.385498,284.373962,284.373962,284.373962,284.373962
2088-01-15,285.220703,272.410400,273.416565,286.026672,280.069244,279.052704,284.324677,284.324677,284.324677,284.324677
2088-01-16,283.514526,274.386261,274.833801,283.044708,283.108093,280.033051,282.733124,282.733124,282.733124,282.733124
2088-01-17,282.148651,276.852539,279.186829,283.323486,287.927399,279.943787,284.487152,284.487152,284.487152,284.487152
2088-01-18,278.001770,277.545319,278.911804,282.560059,287.426086,281.986023,281.869324,281.869324,281.869324,281.869324
2088-01-19,277.755768,278.689484,274.538086,280.155701,285.245728,281.607635,281.980072,281.980072,281.980072,281.980072
2088-01-20,277.202301,277.903229,277.277954,280.898468,285.195404,281.734253,288.100952,288.100952,288.100952,288.100952
2088-01-21,276.876923,278.499329,274.394012,283.825684,286.423645,281.250946,288.364380,288.364380,288.364380,288.364380
2088-01-22,277.370911,278.795074,272.174500,287.511139,289.483917,280.086029,287.099152,287.099152,287.099152,287.099152
2088-01-23,279.342438,280.458649,277.412201,288.802063,288.271057,282.704346,286.294525,286.294525,286.294525,286.294525
2088-01-24,279.143768,281.116974,283.295166,286.676758,287.742920,280.522797,287.070648,287.070648,287.070648,287.070648
2088-01-25,283.451538,281.189636,282.740021,285.847961,289.147705,280.069000,285.562439,285.562439,285.562439,285.562439
2088-01-26,285.840546,278.744354,281.758423,286.916382,288.441315,278.619965,284.518982,284.518982,284.518982,284.518982
2088-01-27,283.521362,276.517395,277.495911,288.896973,287.727203,278.812103,283.175507,283.175507,283.175507,283.175507
2088-01-28,282.328278,274.378296,279.497620,288.731659,289.736511,282.968048,285.739594,285.739594,285.739594,285.739594
2088-01-29,282.186584,276.138580,280.197754,286.138947,289.016388,280.075592,285.339844,285.339844,285.339844,285.339844
2088-01-30,282.372803,274.676697,278.167542,285.446503,291.055328,280.356720,285.381042,285.381042,285.381042,285.381042
2088-01-31,282.440063,273.944214,278.066681,287.437103,290.513977,278.773102,286.889191,286.889191,286.889191,286.889191
2088-02-01,281.090149,274.202209,277.012085,286.755035,289.914276,278.530792,289.378723,289.378723,289.378723,289.378723
2088-02-02,281.898468,274.236176,274.523651,287.681335,287.087494,279.121429,289.607880,289.607880,289.607880,289.607880
2088-02-03,286.466675,275.221130,277.255493,287.162628,276.276550,276.677826,288.579407,288.579407,288.579407,288.579407
2088-02-04,284.637299,277.846741,277.056488,281.791687,282.956787,276.611877,285.145966,285.145966,285.145966,285.145966
2088-02-05,289.083618,277.622650,276.098053,279.860413,282.412109,278.512482,285.686951,285.686951,285.686951,285.686951
2088-02-06,289.909363,275.389404,274.323944,279.655426,276.969452,278.521515,281.116669,281.116669,281.116669,281.116669
2088-02-07,287.685089,271.775543,275.400909,284.025818,275.115326,281.659912,282.617798,282.617798,282.617798,282.617798
2088-02-08,285.179230,276.969208,277.884003,285.882019,275.043762,286.203613,282.187836,282.187836,282.187836,282.187836
2088-02-09,282.664581,278.812775,280.078003,284.789520,276.301300,284.677643,280.297272,280.297272,280.297272,280.297272
2088-02-10,283.868347,282.014587,280.239410,283.669617,273.952576,278.469849,281.644775,281.644775,281.644775,281.644775
2088-02-11,282.990051,285.747711,281.309113,282.949707,277.080963,278.520660,282.095703,282.095703,282.095703,282.095703
2088-02-12,279.702637,286.266754,283.263000,285.287109,278.979675,283.369446,281.709290,281.709290,281.709290,281.709290
2088-02-13,275.140259,284.560913,283.477356,288.239227,279.262146,285.814514,278.600525,278.600525,278.600525,278.600525
2088-02-14,275.348938,282.490112,284.791687,289.588715,279.534393,284.958801,282.036346,282.036346,282.036346,282.036346
2088-02-15,278.248138,282.216156,285.728485,289.375366,281.600983,284.811157,284.683746,284.683746,284.683746,284.683746
2088-02-16,279.874573,280.168213,285.418518,289.233978,281.415619,281.218781,284.957794,284.957794,284.957794,284.957794
2088-02-17,279.207947,281.667847,284.450012,288.442871,282.948914,279.627960,284.044769,284.044769,284.044769,284.044769
2088-02-18,278.015503,282.189667,283.875092,287.790558,284.511353,280.107574,279.906952,279.906952,279.906952,279.906952
2088-02-19,276.273041,279.897430,284.611633,286.135406,283.877075,281.902405,283.389008,283.389008,283.389008,283.389008
2088-02-20,276.333984,274.598297,287.374878,283.729279,285.224854,285.674286,286.325073,286.325073,286.325073,286.325073
2088-02-21,278.992310,275.631195,286.308533,282.409210,286.516418,285.937988,286.443665,286.443665,286.443665,286.443665
2088-02-22,278.455719,276.775818,283.274506,284.373932,286.192505,282.317383,288.035095,288.035095,288.035095,288.035095
2088-02-23,277.085968,276.248840,281.434570,285.640137,289.581604,282.400726,288.043671,288.043671,288.043671,288.043671
2088-02-24,274.753235,276.387054,283.281769,287.980377,293.714813,289.016693,288.400116,288.400116,288.400116,288.400116
2088-02-25,272.194946,277.199463,283.780670,290.599426,293.296692,290.018402,288.470551,288.470551,288.470551,288.470551
2088-02-26,276.043121,278.828979,282.779724,291.065643,293.273102,289.204803,289.233551,289.233551,289.233551,289.233551
2088-02-27,281.199738,285.705688,280.512207,290.260956,290.688812,288.472656,289.431274,289.431274,289.431274,289.431274
2088-02-28,283.093414,284.433075,275.820587,288.413513,288.081329,280.579346,289.509369,289.509369,289.509369,289.509369
2088-02-29,284.599182,282.290100,275.915436,289.526611,290.307617,283.844543,289.018433,289.018433,289.018433,289.018433
2088-03-01,286.104950,280.147156,276.010284,290.639740,292.533875,287.109741,288.527527,288.527527,288.527527,288.527527
2088-03-02,286.335449,283.581268,276.245972,292.184540,293.475861,290.731079,288.038147,288.038147,288.038147,288.038147
2088-03-03,284.512543,287.961975,278.666443,295.321106,293.373932,290.562469,288.849762,288.849762,288.849762,288.849762
2088-03-04,283.124359,284.084656,282.608643,295.336975,297.082855,289.257843,288.174988,288.174988,288.174988,288.174988
2088-03-05,287.033661,284.278046,286.503998,294.818512,296.329529,288.664764,285.132843,285.132843,285.132843,285.132843
2088-03-06,286.568634,286.374268,287.711761,294.129944,295.220764,286.437378,288.450836,288.450836,288.450836,288.450836
2088-03-07,287.201538,287.862976,285.820251,291.423035,294.102112,284.854248,287.998810,287.998810,287.998810,287.998810
2088-03-08,286.529297,288.266724,285.319366,286.891998,292.521057,281.468536,285.129181,285.129181,285.129181,285.129181
2088-03-09,286.349609,287.478973,284.700470,285.821075,293.954773,283.253998,284.667969,284.667969,284.667969,284.667969
2088-03-10,288.504486,280.026245,283.488495,282.527161,294.999542,286.013489,285.363220,285.363220,285.363220,285.363220
2088-03-11,288.161346,279.554871,289.275604,282.533051,296.042603,287.246796,287.608704,287.608704,287.608704,287.608704
2088-03-12,287.414856,283.159607,288.575195,285.929291,295.377594,288.662720,291.148804,291.148804,291.148804,291.148804
2088-03-13,287.612823,286.076721,285.022430,285.999115,290.970612,288.838379,290.737244,290.737244,290.737244,290.737244
2088-03-14,287.986053,286.815521,284.673187,287.680878,291.053497,288.833862,289.050171,289.050171,289.050171,289.050171
2088-03-15,287.017365,286.309601,285.572662,288.154510,290.765320,281.451050,290.531830,290.531830,290.531830,290.531830
2088-03-16,284.228424,283.672485,284.557953,285.936615,290.757721,280.342834,293.096954,293.096954,293.096954,293.096954
2088-03-17,287.355286,285.670624,284.651367,282.144409,289.333466,279.014893,295.069214,295.069214,295.069214,295.069214
2088-03-18,287.322693,285.190308,284.669861,282.480042,290.535217,278.200592,294.826080,294.826080,294.826080,294.826080
2088-03-19,286.458374,284.870850,284.439606,283.546112,294.102539,280.855164,293.491058,293.491058,293.491058,293.491058
2088-03-20,287.731537,284.875488,283.999237,283.123596,296.098663,282.479004,293.124481,293.124481,293.124481,293.124481
2088-03-21,288.128296,284.661835,284.564392,284.062592,295.662018,287.122253,290.401825,290.401825,290.401825,290.401825
2088-03-22,287.724884,284.386780,285.313873,284.742981,294.310303,291.092529,285.652863,285.652863,285.652863,285.652863
2088-03-23,287.083099,283.055695,286.647980,285.855682,293.100952,290.819153,287.399597,287.399597,287.399597,287.399597
2088-03-24,287.091583,283.316895,286.763855,288.194550,294.173920,290.449432,287.570526,287.570526,287.570526,287.570526
2088-03-25,285.693634,286.697357,285.240143,289.918610,296.660767,290.060394,289.516449,289.516449,289.516449,289.516449
2088-03-26,286.048218,286.677979,287.593170,291.546143,299.559723,287.800079,290.955811,290.955811,290.955811,290.955811
2088-03-27,290.032227,285.660492,292.252716,291.033569,301.777496,287.641785,290.552063,290.552063,290.552063,290.552063
2088-03-28,292.328094,283.171173,292.343048,291.152252,299.932861,289.875580,286.231415,286.231415,286.231415,286.231415
2088-03-29,292.032837,284.737335,287.859497,292.807007,292.619629,291.484070,286.760864,286.760864,286.760864,286.760864
2088-03-30,289.374786,283.198151,284.109894,292.993835,289.217712,291.436859,287.896210,287.896210,287.896210,287.896210
2088-03-31,291.228241,285.440735,285.437073,291.999512,295.510834,295.904449,287.878296,287.878296,287.878296,287.878296
2088-04-01,297.464142,278.809143,288.336304,290.791016,294.219696,299.661713,284.917267,284.917267,284.917267,284.917267
2088-04-02,302.137726,278.532501,295.804749,294.284576,289.670258,301.423584,290.733948,290.733948,290.733948,290.733948
2088-04-03,303.370544,278.841034,295.429138,296.558411,283.259094,302.007141,294.115570,294.115570,294.115570,294.115570
2088-04-04,303.167755,280.590820,293.901978,293.510590,288.310059,302.144867,294.520996,294.520996,294.520996,294.520996
2088-04-05,294.529022,281.353180,292.842834,288.268433,291.027130,300.213776,294.303009,294.303009,294.303009,294.303009
2088-04-06,292.632019,285.190186,291.562744,292.187164,293.013794,293.576019,280.078979,280.078979,280.078979,280.078979
2088-04-07,293.448151,286.412903,289.185791,296.866882,291.347473,296.073334,284.451569,284.451569,284.451569,284.451569
2088-04-08,293.266357,286.462555,299.213318,298.719727,291.497559,296.963776,284.679962,284.679962,284.679962,284.679962
2088-04-09,289.297211,286.013641,299.660522,298.180542,295.671173,295.603607,287.521881,287.521881,287.521881,287.521881
2088-04-10,291.999084,285.987488,297.962372,294.778473,301.350494,291.355591,296.084595,296.084595,296.084595,296.084595
2088-04-11,293.861938,290.977997,292.402710,293.655518,299.643280,289.110138,296.938660,296.938660,296.938660,296.938660
2088-04-12,293.072968,291.292755,293.759674,297.788849,295.303436,291.556580,294.495667,294.495667,294.495667,294.495667
2088-04-13,292.230957,288.091522,301.801727,303.037598,290.985168,292.409546,288.903076,288.903076,288.903076,288.903076
2088-04-14,287.146057,279.550140,302.953918,303.435730,290.584686,294.716400,292.863617,292.863617,292.863617,292.863617
2088-04-15,286.592010,282.164246,302.777679,290.966492,289.560028,298.825439,295.731323,295.731323,295.731323,295.731323
2088-04-16,292.988922,288.049438,300.394104,282.536987,288.235504,300.427429,295.270996,295.270996,295.270996,295.270996
2088-04-17,292.679260,290.697723,300.465027,283.438843,288.734528,299.433533,290.362030,290.362030,290.362030,290.362030
2088-04-18,290.820923,290.205078,288.893768,286.901337,292.681610,294.087128,287.242371,287.242371,287.242371,287.242371
2088-04-19,290.552429,287.842407,301.130920,290.230347,291.921997,294.111664,288.979095,288.979095,288.979095,288.979095
2088-04-20,294.158997,287.413757,305.819977,295.255249,289.163177,296.879578,286.105103,286.105103,286.105103,286.105103
2088-04-21,294.715637,286.140594,305.799500,298.171906,292.079742,297.294037,289.160645,289.160645,289.160645,289.160645
2088-04-22,293.448425,286.460358,294.592621,298.627899,297.397034,303.293732,288.548981,288.548981,288.548981,288.548981
2088-04-23,293.004272,291.094543,294.347382,296.838928,297.146759,303.805267,294.089508,294.089508,294.089508,294.089508
2088-04-24,295.770782,293.835968,294.781799,296.600067,296.088837,303.891876,296.645721,296.645721,296.645721,296.645721
2088-04-25,300.075439,296.666626,292.330719,297.375244,295.893097,302.518311,298.491791,298.491791,298.491791,298.491791
2088-04-26,303.350677,300.196869,290.424469,297.596954,291.989136,293.432861,298.809265,298.809265,298.809265,298.809265
2088-04-27,302.799927,300.900726,288.392914,297.607330,295.404846,283.644867,295.419739,295.419739,295.419739,295.419739
2088-04-28,301.265442,298.879639,289.347595,297.418854,295.513580,286.624329,292.410522,292.410522,292.410522,292.410522
2088-04-29,301.987366,295.793213,296.273102,295.127502,294.522705,291.062927,295.827545,295.827545,295.827545,295.827545
2088-04-30,301.884949,304.373322,295.968506,294.482941,288.507690,293.962860,299.646118,299.646118,299.646118,299.646118
2088-05-01,299.152191,301.715912,292.090424,294.906433,290.223572,294.649994,294.998260,294.998260,294.998260,294.998260
2088-05-02,300.137878,298.305298,295.849640,295.335541,293.853455,298.824860,290.320374,290.320374,290.320374,290.320374
2088-05-03,300.338745,304.868927,296.975494,298.395508,291.034088,301.122711,289.785889,289.785889,289.785889,289.785889
2088-05-04,296.336060,304.874634,294.496368,300.041077,288.911469,300.552704,288.781616,288.781616,288.781616,288.781616
2088-05-05,291.800446,300.136200,286.709442,300.125824,291.154175,297.103668,294.997253,294.997253,294.997253,294.997253
2088-05-06,293.753479,300.397125,288.912354,303.604858,291.493042,296.015747,300.403046,300.403046,300.403046,300.403046
2088-05-07,297.707642,301.235413,292.283875,305.403168,293.205811,300.658844,300.360992,300.360992,300.360992,300.360992
2088-05-08,298.550293,300.213409,292.790649,302.861084,293.857422,306.037598,297.734344,297.734344,297.734344,297.734344
2088-05-09,297.196625,298.799347,292.963776,300.915405,290.940674,305.950836,297.835022,297.835022,297.835022,297.835022
2088-05-10,293.494568,302.413055,293.576294,301.041656,288.503174,303.192261,294.695801,294.695801,294.695801,294.695801
2088-05-11,292.503815,304.869415,296.037872,300.613190,287.104797,297.537323,294.905243,294.905243,294.905243,294.905243
2088-05-12,289.328186,304.790192,297.024811,301.385834,288.228027,300.170166,294.506104,294.506104,294.506104,294.506104
2088-05-13,290.565125,304.821136,297.373077,303.256134,292.102203,300.976501,296.273193,296.273193,296.273193,296.273193
2088-05-14,290.267761,304.704224,297.661713,301.390015,292.783997,299.341095,298.715271,298.715271,298.715271,298.715271
2088-05-15,292.537109,303.904419,296.875610,296.933502,296.043671,296.973267,300.187134,300.187134,300.187134,300.187134
2088-05-16,295.474640,303.152985,294.944672,298.265656,298.082733,303.113495,307.293213,307.293213,307.293213,307.293213
2088-05-17,299.828827,302.789917,298.185608,300.810608,297.723236,309.350464,306.672333,306.672333,306.672333,306.672333
2088-05-18,303.432800,300.129974,298.646759,299.879669,297.808929,308.353424,304.427948,304.427948,304.427948,304.427948
2088-05-19,307.418762,300.257935,299.839081,297.258484,296.190063,303.163208,301.375977,301.375977,301.375977,301.375977
2088-05-20,307.492584,300.165588,298.176666,296.473022,293.603973,299.066010,299.631866,299.631866,299.631866,299.631866
2088-05-21,307.316284,298.539337,291.733124,302.014008,294.554749,300.834839,298.687836,298.687836,298.687836,298.687836
2088-05-22,305.881165,293.160583,292.908356,304.042542,294.136719,305.637390,295.566406,295.566406,295.566406,295.566406
2088-05-23,295.353363,291.980225,295.786652,301.604828,294.872223,305.655151,299.525055,299.525055,299.525055,299.525055
2088-05-24,297.745819,293.915436,298.918457,303.425079,298.357666,305.692230,300.781464,300.781464,300.781464,300.781464
2088-05-25,297.561005,295.700256,300.302368,297.776154,296.264252,300.136047,300.926483,300.926483,300.926483,300.926483
2088-05-26,299.019043,300.832916,303.488983,302.745636,297.400146,299.942444,300.480377,300.480377,300.480377,300.480377
2088-05-27,298.716125,303.138062,303.258240,306.503021,296.520935,305.656647,301.257263,301.257263,301.257263,301.257263
2088-05-28,293.173950,303.952820,303.186829,307.291748,294.614868,309.400604,305.162537,305.162537,305.162537,305.162537
2088-05-29,292.185059,304.954437,300.365051,309.729645,298.727478,309.682526,307.117493,307.117493,307.117493,307.117493
2088-05-30,294.270660,305.396790,296.628876,311.150635,300.425415,309.772369,308.425171,308.425171,308.425171,308.425171
2088-05-31,296.871277,305.409790,294.310425,308.985687,299.608124,307.380493,306.179047,306.179047,306.179047,306.179047
2088-06-01,299.143555,306.839020,288.383728,308.135376,301.479187,307.172516,306.998444,306.998444,306.998444,306.998444
2088-06-02,303.388885,306.742981,286.924805,304.721069,305.521820,305.428711,306.166321,306.166321,306.166321,306.166321
2088-06-03,305.405884,305.191223,293.971832,304.801544,307.105530,307.303162,306.029449,306.029449,306.029449,306.029449
2088-06-04,306.604431,304.783722,296.090271,305.613129,305.551331,307.642731,305.566589,305.566589,305.566589,305.566589
2088-06-05,306.701172,305.131592,299.690918,306.469513,297.535065,307.244354,306.139984,306.139984,306.139984,306.139984
2088-06-06,305.147247,306.555573,300.265381,307.337921,297.346283,305.715240,305.653381,305.653381,305.653381,305.653381
2088-06-07,300.146423,306.725006,300.038666,308.471741,299.808197,304.852661,303.030334,303.030334,303.030334,303.030334
2088-06-08,295.988983,306.578033,298.009003,307.340698,302.203217,305.651276,301.594330,301.594330,301.594330,301.594330
2088-06-09,298.481842,307.337402,294.321045,306.296326,300.591187,308.212524,303.236572,303.236572,303.236572,303.236572
2088-06-10,302.481812,304.942108,295.510651,302.324554,295.038361,309.284943,304.021362,304.021362,304.021362,304.021362
2088-06-11,305.859314,302.507416,298.689789,297.979248,291.523682,310.305481,304.269989,304.269989,304.269989,304.269989
2088-06-12,305.765503,303.443787,303.269623,302.105804,297.178131,310.342285,302.783569,302.783569,302.783569,302.783569
2088-06-13,301.014709,305.286774,304.896881,306.721497,303.397125,308.055908,300.983276,300.983276,300.983276,300.983276
2088-06-14,303.345154,306.405579,305.252991,308.773682,306.941833,307.244354,300.661377,300.661377,300.661377,300.661377
2088-06-15,306.754181,307.556580,305.124268,307.943512,308.074005,304.489441,301.391724,301.391724,301.391724,301.391724
2088-06-16,307.642914,307.153015,302.514679,308.261627,306.224213,307.531555,301.850861,301.850861,301.850861,301.850861
2088-06-17,308.216095,306.126465,300.474335,306.852386,303.729156,308.614349,301.538696,301.538696,301.538696,301.538696
2088-06-18,308.813232,303.614716,298.319092,306.375153,300.520111,309.930267,300.299927,300.299927,300.299927,300.299927
2088-06-19,307.620605,302.625031,297.574341,305.803436,300.410553,309.733551,305.248749,305.248749,305.248749,305.248749
2088-06-20,303.047058,303.479218,297.014435,305.292511,303.805847,311.492432,306.393463,306.393463,306.393463,306.393463
2088-06-21,297.700378,301.846252,296.474976,305.340515,305.126190,311.439301,307.403076,307.403076,307.403076,307.403076
2088-06-22,297.257263,300.290039,293.824738,305.280670,304.694916,310.465820,308.048584,308.048584,308.048584,308.048584
2088-06-23,298.297607,301.481110,292.795105,305.702209,302.981689,310.948334,309.094238,309.094238,309.094238,309.094238
2088-06-24,300.103271,302.610474,296.715485,306.334259,306.958038,311.946991,309.158325,309.158325,309.158325,309.158325
2088-06-25,301.063965,303.017670,300.231384,305.881897,305.956665,311.531616,308.784912,308.784912,308.784912,308.784912
2088-06-26,301.080902,308.516571,305.596710,303.910339,306.502502,310.941833,306.158478,306.158478,306.158478,306.158478
2088-06-27,299.345490,308.137146,308.629639,303.783447,304.773010,311.381256,301.806122,301.806122,301.806122,301.806122
2088-06-28,298.672211,308.157288,309.212677,305.950562,305.109528,311.549866,301.604950,301.604950,301.604950,301.604950
2088-06-29,303.698547,307.015625,309.224487,307.180023,308.507416,310.343536,304.056519,304.056519,304.056519,304.056519
2088-06-30,303.987183,307.120758,310.965057,306.281769,309.524567,307.389862,306.442413,306.442413,306.442413,306.442413
2088-07-01,304.725769,307.357269,312.250671,305.248322,308.738312,304.333893,304.640839,304.640839,304.640839,304.640839
2088-07-02,305.905121,309.494110,312.547455,306.436584,307.766998,304.278534,306.585907,306.585907,306.585907,306.585907
2088-07-03,307.978394,309.330811,312.275085,309.689453,309.190247,302.842896,307.333160,307.333160,307.333160,307.333160
2088-07-04,310.010925,309.498993,311.010040,310.956024,310.127075,302.921387,305.910034,305.910034,305.910034,305.910034
2088-07-05,311.319183,308.786926,309.298248,312.125549,308.742828,304.517303,308.148560,308.148560,308.148560,308.148560
2088-07-06,312.838715,307.120575,306.095764,312.913147,309.208191,309.155029,307.878296,307.878296,307.878296,307.878296
2088-07-07,312.355927,307.257690,308.111511,312.548584,308.811462,311.429260,310.988373,310.988373,310.988373,310.988373
2088-07-08,311.154572,307.476593,309.820740,312.745514,304.760406,311.544434,311.675293,311.675293,311.675293,311.675293
2088-07-09,309.330933,307.979156,311.911469,312.955902,309.144897,309.914886,311.197601,311.197601,311.197601,311.197601
2088-07-10,308.951813,307.077972,312.112061,312.310852,310.764557,306.458313,310.398956,310.398956,310.398956,310.398956
2088-07-11,311.487732,307.701294,311.954498,311.711365,311.556061,306.438416,310.090637,310.090637,310.090637,310.090637
2088-07-12,311.492218,309.047516,312.885864,311.127106,309.894836,307.127930,307.815765,307.815765,307.815765,307.815765
2088-07-13,311.154083,308.317078,313.050140,308.994354,309.550995,309.562012,309.112274,309.112274,309.112274,309.112274
2088-07-14,309.579285,305.755066,313.072174,306.811646,312.127625,310.938843,309.822357,309.822357,309.822357,309.822357
2088-07-15,307.944305,305.315704,312.830444,306.138458,313.145569,309.926483,310.613403,310.613403,310.613403,310.613403
2088-07-16,308.646637,306.078217,312.790436,307.389679,313.834534,309.824127,310.469055,310.469055,310.469055,310.469055
2088-07-17,310.108398,308.498352,312.188690,308.883240,314.057983,309.544922,309.953644,309.953644,309.953644,309.953644
2088-07-18,310.887421,309.550354,311.450073,310.525635,312.782867,308.024414,311.538879,311.538879,311.538879,311.538879
2088-07-19,309.956268,310.434418,311.358917,312.514893,313.748199,306.662445,313.174927,313.174927,313.174927,313.174927
2088-07-20,307.959564,311.121704,310.876038,313.193909,314.079956,308.708344,313.248840,313.248840,313.248840,313.248840
2088-07-21,305.580475,312.547211,310.476135,313.543762,314.095490,309.236450,313.139709,313.139709,313.139709,313.139709
2088-07-22,308.510193,313.114319,308.763153,314.237091,314.094086,309.320068,311.694244,311.694244,311.694244,311.694244
2088-07-23,310.919495,310.676483,306.804199,314.534790,313.753204,309.723541,313.176666,313.176666,313.176666,313.176666
2088-07-24,312.280945,310.006958,306.796295,314.325745,311.639923,311.096558,313.141479,313.141479,313.141479,313.141479
2088-07-25,312.263977,311.842010,306.994141,313.520325,308.477936,312.122345,311.993591,311.993591,311.993591,311.993591
2088-07-26,311.365204,311.739899,306.741669,313.635010,308.676300,312.233124,310.495758,310.495758,310.495758,310.495758
2088-07-27,310.942627,310.294159,308.843903,313.748352,308.980804,312.475677,310.224335,310.224335,310.224335,310.224335
2088-07-28,308.755920,310.211914,309.884949,313.052643,310.990234,312.169037,309.773285,309.773285,309.773285,309.773285
2088-07-29,309.913971,309.127533,309.845337,312.134399,312.878418,312.629578,309.457703,309.457703,309.457703,309.457703
2088-07-30,310.742493,308.977844,308.929749,312.165619,313.402863,313.290466,308.278534,308.278534,308.278534,308.278534
2088-07-31,312.053650,308.229889,308.174347,312.754944,313.967316,313.183167,308.159149,308.159149,308.159149,308.159149
2088-08-01,311.667999,306.629059,307.487793,313.004120,311.138702,312.378754,309.816345,309.816345,309.816345,309.816345
2088-08-02,310.476929,306.397339,305.852356,312.853302,312.957397,312.463562,310.125946,310.125946,310.125946,310.125946
2088-08-03,309.996613,304.717224,307.997955,312.606842,313.600098,312.384766,310.042877,310.042877,310.042877,310.042877
2088-08-04,308.796997,304.057404,308.425079,312.610443,311.352234,313.229126,309.069916,309.069916,309.069916,309.069916
2088-08-05,308.186676,301.851959,307.472534,312.165955,310.670715,311.957947,309.770905,309.770905,309.770905,309.770905
2088-08-06,310.458862,302.288361,305.675964,311.097900,308.523346,312.127991,310.970703,310.970703,310.970703,310.970703
2088-08-07,311.203949,307.686462,305.260712,309.476471,306.328674,313.571350,310.944183,310.944183,310.944183,310.944183
2088-08-08,310.244568,308.155670,305.667572,310.362274,308.059265,313.103943,310.343872,310.343872,310.343872,310.343872
